Var1,Var2,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M22,M23
1,1,0.3811875,0.1266875,0.2,0.214361832937126,0.332349565502541,0.857025741924905,469.481559253532,500,203.125,578.125,256.388449895024,14.9256726722726,2.15095586462522,3.22247418096043,10.9202027369419,4.51428888532104,0,P
1,1,0.7565625,0.36115625,0.35,0.451117260749246,0.477364725320115,0.939983477901693,491.6228926655,386.71875,195.3125,644.53125,263.924212623304,8.08324056444079,-2.7606095491427,3.51199557603783,8.35900947684827,4.81642634416659,0,A
1,1,1.04403125,0.51290625,0.46,0.446243639628854,0.491274806189949,0.931874644556855,519.266241856067,343.75,199.21875,683.59375,253.854292957643,5.48167677876121,-3.34948299419508,3.72962185595732,9.0745596209393,6.00583164203333,0,A
1,1,0.97996875,0.554625,0.37,0.499394132653061,0.565961924806275,0.943524984852833,442.767936150845,335.9375,191.40625,691.40625,246.939439788415,3.43202311646801,-3.26636536613022,3.60972410958609,9.12811495463825,6.13625210399704,0,A
1,2,0.97334375,0.61925,0.295,0.574900475150892,0.63620894468167,0.939287892894981,434.884680337258,367.1875,187.5,644.53125,246.99390615716,4.44232892428368,-4.70869038786883,3.76674056646191,9.27718776412188,4.95734413999306,0,A
1,2,0.982625,0.843281249999999,0.085,0.10663062490062,0.858192341941228,0.944695331382775,431.625530274782,324.21875,214.84375,875,375.695863130615,8.46783822762403,7.30367031155438,3.83329620931604,9.21029555479863,4.67269690436025,0,A
