Var1,Var2,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M22,M23
5,2,0.938,0.4505,0.485,0.483192857380818,0.480277185501066,0.997334754797441,408.718690697756,296.875,152.34375,378.90625,216.061757340695,0.993180443188834,-3.49965004579507,3.774460989121,10.9687811366655,6.58773595061045,0,A
5,2,1.023,0.57453125,0.45,0.522650212298011,0.561614125122189,1.0014968230694,383.942817256839,300.78125,175.78125,390.625,236.256383827619,0.950815825593597,-3.22396274868566,3.42328021457685,9.35121010788455,4.96876237436681,0,A
5,2,1.01125,0.523375,0.465,0.661876950650474,0.517552533992583,0.977379480840543,402.368622454127,351.5625,171.875,378.90625,224.409209049719,-1.9318766206849,-7.50370005988656,3.55920264828878,9.39085206499676,5.55956115466537,0,A
5,2,1.13959375,0.71615625,0.39,0.744899638038829,0.628431184358461,0.970658403488085,433.605757512116,355.46875,152.34375,363.28125,228.205204838286,-1.77778909345673,-3.56108605969259,3.75116992328666,8.2281016885991,4.60571938149965,0,A
5,2,1.2125625,0.929499999999999,0.26,0.743164188335953,0.766558424823462,0.980980361837018,448.76143058293,347.65625,167.96875,347.65625,225.48861632016,-0.638098403389574,-1.65487193756009,3.8786499705797,9.35973538197793,6.15237619459198,0,A
5,2,1.356,1.15128125,0.205,0.941119535408937,0.849027470501474,1.00020741150442,447.596847680748,328.125,175.78125,316.40625,215.938858808404,-4.07810600226342,-4.32129630187642,3.62683567250835,9.28410538626241,5.89025323300184,0,A
5,2,1.75984375,0.337375,0.145,0.924959159031181,0.191707360383557,0.274101038799609,443.213939222365,308.59375,156.25,238.28125,198.203463075862,-5.43092660948103,-4.88960947948368,3.72145637471794,9.9478665828701,5.724339074659,0,T
5,3,0.59865625,0.3944375,0.15,0.26385844033824,0.658871430808581,0.909432583389883,398.294547146284,367.1875,148.4375,253.90625,171.810790568405,-0.187623346131463,2.35960283343097,3.96464953358019,9.04461802345872,3.56021546792008,0,P
5,3,0.78153125,0.33334375,0.4,0.540903638544582,0.426526450477828,0.938342196809148,378.177768551425,316.40625,156.25,332.03125,200.691051890417,1.44188449141605,-5.60300391200555,3.69074389372513,9.86313844552717,5.25271051172186,0,A
5,3,0.96553125,0.47553125,0.48,0.484076639264677,0.492507363174418,0.989643007411722,408.632302097937,296.875,160.15625,378.90625,215.736046859422,0.988141022096661,-3.50898568987724,3.78315464283313,10.8503990286309,6.45393828062227,0,A
5,3,1.02446875,0.57321875,0.45,0.521870424597365,0.559527804044779,0.998779855412866,383.921043161884,300.78125,175.78125,390.625,236.145409716334,0.958635766810372,-3.23217975994784,3.42345726699674,9.6047212611585,4.88831895585104,0,A
5,3,1.01221875,0.5155,0.47,0.660934798715732,0.509277268377018,0.973603778827452,402.152694096055,351.5625,152.34375,378.90625,222.892635617604,-1.96660762908334,-7.56300349748543,3.56275279590962,9.36767106027405,5.39932057827013,0,A
5,3,1.31015625,0.8910625,0.385,0.663621619043076,0.680119260584377,0.973977340488968,432.203571888598,355.46875,160.15625,363.28125,226.544403153443,-1.72869367824014,-3.46718815989001,3.80947790351331,8.47373058283798,4.99105508128642,0,A
5,3,1.21684375,0.940218749999999,0.255,0.740626605033385,0.772670073705025,0.982228613985977,448.651839021494,347.65625,171.875,347.65625,225.656882596823,-0.631766654492188,-1.63997892458065,3.87970010271764,9.38314927045085,6.14766170204784,0,A
5,3,1.35365625,1.14809375,0.21,0.942841313080013,0.848142761502412,1.00327815869058,447.561427810027,328.125,179.6875,316.40625,215.673275541468,-4.08056480214355,-4.32344119611512,3.62342791397335,9.33852611613107,5.74152099503353,0,A
5,3,1.764375,0.32925,0.165,0.923823524202547,0.186609989373007,0.280127523910733,443.183292895824,308.59375,160.15625,238.28125,197.10884483235,-5.4179894136395,-4.84929697789742,3.7171937440203,10.1418873547915,5.86158083288099,0,T
5,1,0.7865625,0.5131875,0.245,0.491239918954352,0.652443384982121,0.963925307906237,452.956430161701,355.46875,183.59375,382.8125,272.384135444358,1.79368153408348,0.389746179820339,3.82209188078502,6.8142086837135,5.04898292052817,0,A
5,1,0.8615625,0.40859375,0.315,0.213666533676689,0.474247370330068,0.839862169024301,385.608084070721,320.3125,195.3125,371.09375,271.737704972396,7.51349897952238,4.68204478190341,3.15904431202918,8.93842844584112,6.12304209611903,0,K
5,1,1.0538125,0.3468125,0.44,0.472585475788038,0.329102662950003,0.746634244706719,408.674379674163,320.3125,195.3125,355.46875,254.277621442943,3.00771759576944,-0.982941681953483,3.55662885701061,7.32363047792722,4.69757197353031,0,K
5,1,0.9539375,0.47578125,0.46,0.27824548760114,0.498755159536133,0.980967044486666,370.87651932869,308.59375,191.40625,402.34375,246.423118528368,5.07895265134772,0.0980048059058349,3.39752183917478,7.57314878502452,5.53077605108649,0,A
5,1,1.08978125,0.782499999999999,0.17,0.667029878992946,0.718034009118802,0.874028618128638,427.467870846431,269.53125,191.40625,289.0625,243.166004671401,-0.925674362535883,-1.61376650425395,3.81749419819515,8.41465824672966,6.19684957386273,0,K
5,1,1.1400625,0.702812499999999,0.43,0.303045253953896,0.61646839537306,0.993640699523052,375.455836133481,273.4375,191.40625,375,236.622140808371,3.56820585841879,-0.0522206138596392,3.45223174647513,9.59045562417321,6.27826412097172,0,A
5,1,1.543625,0.3631875,0.335,0.83954491163431,0.235282209085756,0.452303830269657,449.366165284883,324.21875,183.59375,246.09375,203.378108670623,-4.22585866391317,-5.49182276373666,3.74707314721284,11.7482854698319,7.09992094324558,0,T
6,1,1.5251875,0.48975,0.175,0.166123711762657,0.321108060484367,0.435848051469082,283.692175290259,343.75,199.21875,425.78125,235.976677178116,19.2183818796961,11.3498516406826,4.05227008528119,10.5569821595344,3.03897116726825,0,P
6,1,1.4069375,0.831687499999999,0.48,0.622681740443773,0.591133223757274,0.932299764559548,410.895490426094,375,199.21875,617.1875,254.261739921377,2.76032111386993,-7.60359213908279,3.05787536783836,8.18385775330271,4.35375337373185,0,A
6,1,1.81484375,0.528843749999999,0.505,0.2867449548867,0.291399052948773,0.56965992251399,212.83684366654,203.125,226.5625,589.84375,267.678711723652,4.8081240277927,-7.70013615702966,3.77262075386254,9.32109000238366,3.41410705239051,0,K
6,1,2.9904375,1.79809375,0.395,0.505888499921626,0.601281167053315,0.733368863251614,391.432914324841,398.4375,203.125,605.46875,275.487214923905,1.3511104955287,-4.04256677703208,3.36927108345882,9.88621227491054,4.30637054568358,0,K
6,1,1.98509375,1.600625,0.395,0.796612304011082,0.80632211954725,1.00530516505832,408.024629540188,398.4375,214.84375,554.6875,264.527560329635,-2.27899845695705,-5.8100239623653,2.88616145494296,10.1859752103838,3.6815724818927,0,A
6,1,1.842875,1.461375,0.4,0.785189832635274,0.792986502068778,1.01003866241606,395.248066087205,406.25,214.84375,562.5,265.61100108707,-1.60711590885909,-6.25234819512241,2.74388327415925,9.748749855778,3.89053280865415,0,A
6,1,2.31815625,1.98678125,0.4,0.877598339219757,0.857052344940079,1.0296032676831,371.951956514715,378.90625,214.84375,480.46875,248.461134543435,-5.27000808483865,-8.00484071948145,2.68164122898369,9.66551298307852,3.27261393125328,0,A
6,1,2.39434375,2.1395,0.33,0.922122161315583,0.893564259517874,1.03138908103734,369.546609588488,378.90625,210.9375,449.21875,248.417755879537,-6.44674126699439,-7.90981167040221,2.71526865741002,9.22134610333932,3.64772333823968,0,A
7,1,0.09253125,-0.12790625,0.17,0.226873733963538,-1.3823032759203,0.454913880445793,613.353698236542,847.65625,140.625,425.78125,209.231018063539,11.8805589840834,NaN,3.5731702998818,14.1694936527683,2.86967076547453,0,P
7,1,2.3034375,0.686999999999999,0.805,0.230101341726472,0.298249898249898,0.647727581060914,406.690440759438,359.375,175.78125,390.625,245.512490366994,7.89693462651439,-0.903671729373441,3.0941527221424,15.0104431790809,6.34966144180009,0,K
7,1,1.69075,0.691437499999999,0.68,0.12181868588855,0.408953127310365,0.811141505249149,364.463481359284,339.84375,195.3125,437.5,267.884963031969,11.658645232968,6.14091102564578,2.70600775716139,13.0392634867028,6.55194752550724,0,K
7,1,2.7106875,1.16165625,0.78,0.30219153130512,0.428546724770007,0.71629660372138,414.630341473034,339.84375,175.78125,441.40625,259.771787935705,5.11465319108126,-1.91093153273558,3.22668145423543,16.6771156150016,6.9160238451663,0,S
7,1,1.80578125,1.15534375,0.655,0.376267608071159,0.639802716968071,1.00252660725102,394.991677857319,343.75,171.875,484.375,244.528100161396,4.625661017225,-0.488755133964212,3.16131976679416,12.4414323046354,6.46414558222855,0,A
7,1,2.1348125,1.75834375,0.41,0.810963917148503,0.823652545598266,1.01570688292297,372.060965759178,359.375,179.6875,488.28125,235.429959490961,-2.77399338875042,-7.5535962295764,2.76131588876706,8.20520814589279,7.24488297613924,0,A
7,1,2.45965625,2.24446875,0.26,0.90960487866853,0.912513181465905,1.01821900926196,379.165238840621,355.46875,195.3125,511.71875,231.232697314815,-5.88385375143353,-8.2543172721098,2.78921620716759,8.19982877064357,6.05954640687689,0,A
8,1,0.40728125,0.2103125,0.145,0.0298450207150529,0.516381493132816,0.872400828665694,497.704814493502,429.6875,335.9375,906.25,390.345307274643,28.9516949057283,36.3316798773057,3.10405760895731,17.9639069275166,3.55801664251963,0,P
8,1,0.663625,0.446625,0.155,0.088053868248811,0.673008099453757,0.906573742701073,430.436686961603,406.25,203.125,484.375,346.279759746786,14.3540309273222,15.4658152722647,3.00719003326333,14.1611137298428,3.63314071769745,0,P
8,1,0.56603125,0.3176875,0.23,0,0.561254347706067,0.967592336995527,447.601261465361,386.71875,167.96875,632.8125,307.565954005739,18.9028724078092,33.9857408174467,2.46876322165687,17.198462612808,5.73222478117564,0,A
8,1,0.507625,0.21240625,0.29,0,0.418431420832307,0.989719280965279,409.171990874757,375,167.96875,597.65625,261.992343613197,23.9031138319929,22.3597213712114,2.46652727875765,17.9776819638908,5.03631933025282,0,A
8,1,0.476,0.2031875,0.255,0.177968883345369,0.426864495798319,0.962578781512604,443.046956815983,390.625,191.40625,625,260.311015301323,15.0763417232942,1.40747050023743,3.01458161121619,17.5814002052319,5.38834648541129,0,A
8,1,0.45421875,0.21665625,0.23,0,0.476986584107327,0.983350533195734,420.93657626746,386.71875,167.96875,625,253.162659164496,34.8704425828444,31.8560637990216,2.68216222822511,21.9453296258356,3.70794169070947,0,A
8,1,0.50378125,0.19765625,0.28,0.1288301699541,0.392345388003225,0.948142174803051,420.022342838124,378.90625,191.40625,695.3125,261.541069182743,17.3621777850622,4.80813611188367,2.70193744435346,17.7949637887203,5.46903857335066,0,A
8,1,0.406625,0.1914375,0.225,0,0.47079618813403,1.02413157085767,389.723183766693,363.28125,191.40625,585.9375,254.314293228168,35.8845915861537,38.7400642127081,2.44760962259849,21.0221982440083,3.39728718779432,0,A
8,1,0.6559375,0.39196875,0.255,0.274546234100329,0.597570271557884,0.986326822296331,416.263498518616,386.71875,156.25,695.3125,251.341589276326,9.42716464764959,-1.25168095379711,3.08415231304616,17.2182460095354,7.91402261333776,0,A
8,1,0.79159375,0.5856875,0.24,0,0.739883936678378,1.04306975642493,382.200779578331,375,136.71875,605.46875,256.005553198235,39.537127882646,30.2309418708375,2.79684972071744,22.9701188119168,2.42583422749851,0,A
8,1,0.87453125,0.39403125,0.465,0,0.450562801500804,0.982276219403251,389.789652612432,375,144.53125,546.875,263.344616201396,30.4349944838042,33.0290500086534,2.23902526029039,20.3804279243985,4.43737425515887,0,A
8,1,1.00384375,0.33934375,0.64,0,0.338044391868754,0.975593811287862,380.021234445186,367.1875,156.25,421.875,266.183252178236,46.970682411474,42.6363513905771,2.24355043529501,22.7658244509007,3.15555787993423,0,A
8,1,0.98584375,0.38909375,0.355,0.00649803474071256,0.394680952230006,0.754778584334485,319.173845796025,285.15625,187.5,292.96875,261.068808394105,31.0313254848024,25.1988167611683,2.71187019286859,20.6434120988844,3.38395099377854,0,T
9,2,0.66484375,0.5210625,0.105,0,0.783736780258519,0.941668625146886,523.339353185865,398.4375,343.75,875,384.192555292631,36.9526893210383,39.8174048589791,2.9322552866284,26.047666886284,4.01156436312722,0,A
9,1,0.25190625,0.05984375,0.04,0,0.237563577719886,0.396352809825084,954.419188074001,738.28125,539.0625,750,697.453028257489,28.8711722875999,30.5067139970365,3.46116843609742,17.6159698664042,3.22268747997508,0,S
9,1,0.6661875,0.52075,0.105,0,0.781686837414391,0.93930012196266,523.221181513468,398.4375,339.84375,875,382.548300874132,37.2365340898315,40.2486502429409,2.93766585449604,25.7240599960665,4.10857518980358,0,A
10,1,1.36953125,1.19515625,0.125,0,0.872675413576725,0.963947518539646,461.692315944407,367.1875,347.65625,601.5625,374.206947133264,26.0478268291609,28.3394753935035,2.86001072313278,24.9899132793022,4.53481122620357,0,K
10,1,1.3040625,0.54396875,0.36,0.593851093911001,0.417133956386293,0.693194344596213,493.579860531987,410.15625,207.03125,363.28125,257.455686868284,-1.77218476088298,-6.25756516546299,3.83232325776363,12.3422584076585,5.11842569476805,0,K
10,1,1.6923125,0.48715625,0.5,0.586095466715908,0.287864239022048,0.583317945119474,531.456944397808,351.5625,210.9375,363.28125,265.193031200539,-0.927494337807497,-5.02571271241169,3.98191142455289,12.2346203647893,6.12852380000443,0,S
10,1,1.53365625,0.5305,0.555,0.596968091609275,0.345905413941357,0.707785724473786,529.873841732326,351.5625,210.9375,359.375,267.258289246953,-1.37806556864384,-6.31768176494023,3.95889228285366,12.4575163647498,6.96015932460066,0,S
10,1,1.63334375,0.69425,0.555,0.744719522461162,0.425048309640882,0.764842060956244,513.520916029477,421.875,207.03125,351.5625,266.228639025896,-3.80572451944874,-9.20807016655557,3.75714673695618,12.8052427197281,5.06542605061186,0,S
10,1,1.7435625,0.86840625,0.58,0.790698091226812,0.498064307990106,0.830716564505144,511.029072542458,414.0625,199.21875,355.46875,261.969359882275,-5.41980637228765,-10.4810950315706,3.59690288716183,14.580021729995,7.79295819895178,0,K
11,1,0.50784375,0.2194375,0.17,0.0416564115185823,0.432096486370069,0.766845117223555,182.045698602866,101.5625,312.5,843.75,394.257298227995,18.5038257038664,19.5718904733151,3.78004019364961,11.8538718335882,2.74109563943906,0,P
11,1,1.06446875,0.513375,0.445,0.00240723344293095,0.482282828875906,0.900331738249713,459.149340545985,597.65625,132.8125,863.28125,322.459721421589,24.7239022127041,23.873501655403,3.53569894257908,14.5296961731223,4.50499157448957,0,A
11,1,0.8698125,0.37,0.45,0.0564756601401114,0.425379032837537,0.942731910612919,533.459046543408,378.90625,257.8125,839.84375,345.915718570264,10.6276506724051,19.4963816247364,3.19860192519191,15.5966841825033,4.58576622821512,0,A
11,1,1.0173125,0.50728125,0.46,0.118814314237444,0.498648399582232,0.950820175708054,566.292091057855,371.09375,261.71875,824.21875,344.686072032801,9.04981180347648,20.1523416149945,2.93421900117221,16.8453970833215,4.67935398359774,0,A
11,1,1.57578125,1.2580625,0.265,0,0.798373822508676,0.966544372830937,400.204582593222,355.46875,222.65625,820.3125,335.549571920295,20.5523405301608,22.8145902525893,2.45753661268076,17.2351967428603,3.26457178476608,0,A
11,1,1.61775,1.35103125,0.215,0,0.835129809921186,0.96803044351723,393.441392850269,343.75,214.84375,796.875,328.484615199347,21.7266600652201,23.1369353206259,2.4796119232956,15.7159694563001,2.78444377926494,0,A
12,1,1.1645,0.53665625,0.34,0.146545015430028,0.460846930012881,0.752817732932589,426.688466558236,386.71875,226.5625,472.65625,302.283989092932,11.5134608322861,5.58316391294947,2.863517097714,16.1998519507817,4.20731872257044,0,K
12,1,1.2165,0.54025,0.285,0.0022348377816024,0.444101931771475,0.678380600082203,414.848863313226,378.90625,222.65625,492.1875,312.590540678911,20.0453233490423,17.2361038725794,2.43072469239044,17.1806857846428,4.09204023496339,0,S
12,1,1.3295625,0.6623125,0.425,0.195313418102334,0.498143186198467,0.817797207728105,422.365109284742,394.53125,230.46875,601.5625,305.248190467815,11.7292034344094,5.71599045425035,2.82336413756323,15.1199132993573,4.91497976287795,0,K
